,WindGustSpeed,cloud,pressure,humidity,temp,RainToday,RainTomorrow
1717,46.0,8.0,1019.85,59.0,14.425,1,1
1718,46.0,8.0,1013.2,70.0,15.525,1,0
1719,31.0,8.0,1015.4000000000001,70.5,13.399999999999999,0,0
1720,35.0,6.0,1015.65,58.5,15.95,0,0
1727,31.0,3.5,1009.0,56.5,22.125,0,0
1740,54.0,4.5,1003.15,77.5,21.6,0,1
1741,56.0,7.0,1001.05,75.0,13.075,1,1
1746,44.0,5.0,1008.4000000000001,47.5,17.375,0,0
1747,43.0,3.0,1009.4,38.0,18.725,0,0
1759,37.0,5.5,1010.85,80.5,20.325000000000003,1,1
1769,31.0,1.0,1005.95,41.5,23.275000000000002,0,0
1770,44.0,8.0,1001.1,36.0,24.824999999999996,0,0
1776,31.0,4.5,1019.95,43.0,23.450000000000003,0,1
1791,41.0,8.0,1008.75,85.0,21.175,1,1
1813,20.0,8.0,996.8499999999999,98.5,21.1,1,1
1816,35.0,3.0,1008.0,52.0,24.674999999999997,0,0
1818,46.0,4.5,1010.75,55.0,17.35,1,0
1826,31.0,5.0,1019.7,52.5,22.5,0,1
1827,50.0,7.0,1019.45,74.0,21.925,1,0
1831,28.0,4.0,1015.55,60.0,25.725,0,0
1832,41.0,4.5,1015.7,55.5,25.725,0,0
1838,31.0,4.5,1016.55,61.5,24.549999999999997,1,0
1843,37.0,8.0,1015.75,62.0,18.15,0,0
1844,31.0,3.5,1020.05,64.5,20.7,0,0
1852,24.0,8.0,1022.5999999999999,80.5,18.724999999999998,0,1
1853,28.0,8.0,1017.4000000000001,84.0,21.325,1,0
1854,20.0,4.5,1014.6,74.0,21.95,0,0
1856,22.0,6.5,1020.5999999999999,92.0,17.225,0,1
1860,17.0,8.0,1016.8,87.5,19.825000000000003,1,1
1861,48.0,8.0,1018.35,91.5,16.775,1,1
1862,30.0,7.5,1019.5999999999999,83.5,18.775,1,0
1864,30.0,3.0,1023.25,60.0,19.575000000000003,0,0
1866,20.0,8.0,1019.8,90.5,17.0,1,1
1867,20.0,8.0,1012.85,100.0,16.775,1,1
1868,30.0,8.0,1006.5,84.0,20.4,1,0
1875,37.0,8.0,1016.3499999999999,73.0,15.549999999999999,0,0
1877,24.0,5.5,1019.1500000000001,67.5,11.45,0,0
1880,31.0,2.0,1015.5999999999999,67.0,18.3,1,0
1883,41.0,4.0,1013.7,68.0,17.675,0,0
1886,52.0,8.0,1013.0,79.5,17.5,0,1
1887,28.0,5.0,1015.95,73.5,14.475,1,0
1889,26.0,8.0,1005.3499999999999,67.5,10.55,0,1
1890,30.0,6.5,998.4,89.0,10.475,1,0
1891,39.0,3.5,1007.95,65.0,11.6,0,0
1892,30.0,8.0,1020.15,69.0,12.4,0,0
1896,17.0,3.0,1023.85,67.5,11.875,0,1
1897,22.0,7.0,1020.45,98.0,11.95,1,1
1901,20.0,7.0,1027.35,76.5,12.875,0,0
1902,15.0,8.0,1026.75,80.5,13.35,0,0
1904,11.0,2.5,1027.95,76.5,14.525,0,0
1905,11.0,7.5,1027.1,84.0,14.399999999999999,0,0
1906,33.0,4.5,1024.4,81.5,14.450000000000001,0,1
1907,19.0,8.0,1021.85,84.0,16.1,1,0
1908,15.0,7.0,1024.0,88.5,15.2,0,0
1910,19.0,5.5,1016.0999999999999,90.0,14.325,0,1
1911,22.0,5.0,1016.6,86.0,15.475,1,0
1912,15.0,1.5,1019.05,88.5,14.075,0,0
1914,63.0,7.5,1009.3,81.5,15.375,0,1
1915,26.0,7.5,1015.15,90.5,12.5,1,0
1916,13.0,4.5,1024.25,82.0,13.45,0,0
1918,22.0,7.0,1021.8,82.5,13.075,0,1
1919,24.0,8.0,1018.05,95.0,12.6,1,1
1920,26.0,5.0,1017.8499999999999,89.0,13.125,1,0
1921,30.0,8.0,1019.15,85.5,12.600000000000001,0,1
1931,20.0,8.0,1014.6500000000001,100.0,10.649999999999999,1,1
1934,43.0,7.5,1022.8,99.0,7.425,0,1
1935,22.0,4.0,1028.3000000000002,86.0,10.1,1,0
1936,13.0,6.0,1031.35,92.0,8.275,0,0
1941,52.0,8.0,1007.15,83.0,10.45,0,1
1942,67.0,8.0,1003.1,82.5,8.85,1,1
1943,48.0,8.0,1015.5,79.5,10.275,1,1
1946,44.0,4.5,1000.45,76.0,10.475,1,1
1947,56.0,8.0,1005.5999999999999,91.0,8.75,1,1
1948,28.0,4.5,1020.0999999999999,85.0,6.700000000000001,1,0
1949,48.0,8.0,1028.0,90.0,8.575000000000001,0,0
1951,13.0,4.0,1026.8,84.0,9.525,0,0
1952,22.0,4.5,1019.4,83.5,8.65,0,1
1953,39.0,8.0,1016.0999999999999,89.0,8.55,1,0
1954,33.0,8.0,1015.6500000000001,91.5,8.299999999999999,0,0
1955,19.0,5.5,1017.45,88.5,8.175,0,0
1956,30.0,8.0,1014.1500000000001,81.5,10.025000000000002,0,1
1957,43.0,7.5,1001.0,88.0,7.975,1,1
1958,35.0,5.5,1009.6500000000001,89.0,8.375,1,0
1959,28.0,8.0,1020.25,88.5,9.0,0,1
1960,39.0,7.0,1020.1,78.5,9.675,1,0
1962,13.0,5.5,1031.9,77.0,6.825,0,0
1963,24.0,8.0,1020.4000000000001,93.0,7.95,0,1
1965,50.0,5.5,1012.35,71.0,10.25,1,1
1969,15.0,2.5,1025.8,79.0,7.225,0,0
1972,20.0,7.5,1018.0999999999999,87.5,7.625,0,1
1973,46.0,6.0,1020.25,80.5,11.075,1,0
1974,20.0,7.5,1024.65,88.5,9.424999999999999,0,0
1975,15.0,7.5,1026.25,91.5,9.524999999999999,0,0
1976,24.0,4.5,1020.45,83.0,9.225,0,0
1977,41.0,7.0,1016.75,79.0,10.925,0,0
1978,43.0,8.0,1016.95,81.0,12.799999999999999,0,0
1980,54.0,5.5,1010.3499999999999,83.0,6.5,0,1
1985,11.0,8.0,1033.25,90.5,6.074999999999999,0,0
1986,26.0,8.0,1030.8000000000002,77.5,10.100000000000001,0,0
1987,13.0,8.0,1031.4499999999998,86.5,8.875,0,0
1988,17.0,8.0,1029.55,82.0,9.125,0,0
1989,39.0,1.5,1022.8,72.0,10.6,0,0
1990,20.0,6.5,1028.15,61.0,6.7,0,0
1995,15.0,5.0,1020.4000000000001,75.5,9.6,0,0
1996,22.0,8.0,1012.7,82.0,10.075000000000001,0,1
1997,30.0,7.5,1013.4000000000001,66.5,13.625,1,0
1998,52.0,5.0,1020.3,70.0,12.6,0,0
2003,26.0,8.0,1027.1999999999998,80.0,11.825000000000001,0,0
2004,13.0,7.5,1025.6999999999998,73.5,10.325,0,0
2005,30.0,3.5,1025.15,51.0,14.850000000000001,0,0
2011,43.0,8.0,1011.75,61.5,14.0,0,0
2012,61.0,5.0,1014.45,76.0,10.850000000000001,0,0
2014,24.0,6.0,1018.6500000000001,59.5,10.05,0,0
2019,78.0,7.0,1010.0,74.0,15.275,0,1
2020,35.0,6.0,1012.6,74.0,13.025,1,0
2021,54.0,7.5,1017.8,65.5,14.649999999999999,0,0
2024,33.0,5.5,1020.2,73.5,12.575,0,0
2025,28.0,6.5,1014.9000000000001,63.5,14.3,0,0
2026,37.0,5.5,1009.05,66.0,14.625,0,0
2027,48.0,4.0,1014.45,64.0,12.325,0,0
2035,30.0,5.0,1012.95,76.5,17.25,1,0
2036,28.0,4.5,1017.55,80.0,12.825,0,0
2046,72.0,7.5,1010.0999999999999,50.0,22.125,0,1
2047,65.0,8.0,1012.3499999999999,63.0,15.375000000000002,1,0
2050,19.0,5.0,1016.65,65.5,16.35,0,0
2053,48.0,6.0,1007.2,67.5,16.55,1,1
2054,41.0,7.5,1014.6,74.0,12.225000000000001,1,0
2063,31.0,4.0,1015.6,50.5,24.6,0,0
2067,67.0,4.5,1006.15,66.5,18.325,0,0
2072,59.0,4.5,1003.65,40.0,19.775000000000002,0,1
2075,41.0,6.5,1018.2,40.5,20.05,0,0
2077,30.0,2.0,1014.25,43.5,18.5,0,0
2085,52.0,5.0,1008.0,31.0,27.25,0,0
2086,37.0,8.0,1008.9,49.0,21.15,0,1
2087,52.0,7.0,1005.9,70.5,17.6,1,0
2091,56.0,6.0,1009.45,35.0,24.525,0,0
2095,69.0,8.0,1010.7,66.5,23.575000000000003,0,1
2096,44.0,1.0,1017.9000000000001,48.5,17.150000000000002,1,0
2101,44.0,7.0,1009.0,42.5,27.325,0,0
2102,57.0,7.0,1006.4000000000001,62.0,25.5,0,1
2104,31.0,7.0,1011.75,68.5,20.55,0,1
2107,43.0,5.5,1004.35,62.0,21.625,0,1
2108,31.0,7.5,1004.9000000000001,75.5,19.05,1,1
2111,33.0,7.5,1009.95,54.5,23.15,0,1
2112,54.0,6.5,1010.1500000000001,58.0,21.25,1,0
2115,28.0,6.5,1011.05,48.0,22.35,0,0
2124,41.0,5.0,1008.9,47.5,27.525,0,0
2129,28.0,5.0,1013.3,41.0,25.0,0,0
2136,41.0,6.5,1012.85,41.5,29.35,0,0
2141,30.0,7.5,1008.2,79.5,23.275,1,1
2142,24.0,8.0,1010.5999999999999,96.0,20.775000000000002,1,1
2145,39.0,7.5,1003.8,71.0,22.425,0,1
2146,50.0,8.0,1000.3,74.5,22.375,1,0
2153,35.0,6.5,1009.5,62.0,23.599999999999998,1,0
2155,63.0,5.0,1005.2,44.5,29.2,0,1
2156,28.0,8.0,1004.0999999999999,61.0,26.05,1,0
2160,50.0,2.5,1013.05,43.5,22.75,0,0
2171,41.0,5.5,1016.8,47.5,29.224999999999998,0,0
2177,31.0,7.5,1018.8,79.5,21.575,0,1
2178,24.0,1.0,1015.3,64.5,24.424999999999997,1,0
2181,50.0,7.5,1017.3,64.5,23.875,0,1
2188,24.0,3.0,1012.55,52.0,24.599999999999998,0,0
2191,37.0,5.5,1006.65,40.5,27.049999999999997,0,1
2194,30.0,6.5,1013.2,46.0,24.625,0,0
2197,43.0,8.0,1010.75,52.0,17.05,0,0
2208,33.0,7.5,1009.15,45.0,22.225,0,1
2214,46.0,6.0,1011.1500000000001,48.0,25.075000000000003,0,0
2215,37.0,1.5,1011.5,54.0,19.925,0,0
2217,46.0,5.0,1019.2,45.5,14.624999999999998,0,0
2224,37.0,7.0,1016.7,40.0,21.75,0,0
2226,30.0,7.5,1018.05,54.0,18.55,0,0
2228,26.0,6.5,1006.15,56.0,16.799999999999997,0,1
2229,37.0,7.5,1007.55,71.5,15.975,1,1
2233,19.0,2.5,1021.25,54.0,17.525000000000002,0,0
2236,24.0,7.5,1020.95,65.0,16.8,0,1
2237,39.0,7.0,1020.7,73.5,18.875,1,1
2239,19.0,8.0,1021.45,90.0,16.0,0,1
2240,35.0,8.0,1014.0999999999999,96.0,17.450000000000003,1,1
2241,35.0,5.0,1022.1,60.0,13.924999999999999,1,0
2245,30.0,8.0,1012.25,68.0,18.75,0,1
2246,26.0,8.0,1006.25,75.0,17.65,1,1
2247,26.0,6.5,1007.45,84.0,13.625,1,1
2248,37.0,6.5,1013.9000000000001,74.0,13.724999999999998,1,0
2249,28.0,3.0,1021.4000000000001,62.5,12.8,0,0
2257,65.0,8.0,1005.55,61.0,13.875,0,0
2259,35.0,7.0,1020.2,71.0,11.075,0,0
2260,28.0,8.0,1021.3,68.0,10.75,0,0
2261,39.0,8.0,1017.25,81.0,12.825,0,1
2262,72.0,8.0,1007.5,85.0,11.975000000000001,1,1
2263,50.0,8.0,1012.55,74.5,14.174999999999999,1,0
2264,44.0,8.0,1013.75,77.5,14.100000000000001,0,0
2265,43.0,3.5,1021.5999999999999,63.5,8.975,0,0
2271,57.0,8.0,1014.7,95.0,11.899999999999999,1,1
2272,26.0,8.0,1014.45,79.0,14.924999999999999,1,0
2279,20.0,7.5,1023.75,87.0,10.8,0,1
2280,33.0,6.0,1020.4000000000001,83.0,14.075,1,1
2281,30.0,4.0,1022.2,82.0,12.475000000000001,1,0
2282,31.0,8.0,1022.1,73.5,10.725,0,0
2283,33.0,7.5,1016.15,72.0,11.575,0,1
2287,17.0,8.0,1021.05,87.5,5.075,0,1
2290,15.0,7.0,1028.3000000000002,90.5,7.199999999999999,0,0
2292,37.0,5.0,1022.1500000000001,66.5,11.024999999999999,0,0
2296,11.0,6.5,1029.9,83.5,8.875,0,0
2297,15.0,4.0,1027.6,86.0,9.649999999999999,0,0
2298,17.0,6.0,1025.45,85.0,8.9,0,1
2299,19.0,8.0,1018.15,100.0,11.45,1,1
2300,20.0,8.0,1010.0,100.0,12.174999999999999,1,1
2301,15.0,8.0,1015.9000000000001,100.0,10.525,1,1
2307,15.0,8.0,1021.35,95.5,11.1,1,0
2308,17.0,6.0,1026.4499999999998,88.0,10.65,0,0
2310,19.0,6.0,1033.6,84.0,8.225,0,0
2311,20.0,1.0,1033.55,77.5,9.075,0,0
2313,15.0,8.0,1028.85,92.0,5.699999999999999,0,0
2317,24.0,8.0,1025.05,75.0,6.4,0,0
2318,13.0,8.0,1022.3499999999999,75.0,6.925,0,0
2319,17.0,8.0,1018.5,77.0,7.875,0,0
2322,17.0,2.5,1027.6999999999998,76.5,7.1499999999999995,0,1
2323,24.0,8.0,1018.8,81.5,9.875,1,1
2324,43.0,7.5,1008.6,82.5,11.4,1,1
2325,30.0,8.0,1005.0999999999999,88.0,7.7250000000000005,1,1
2328,30.0,8.0,1016.85,94.5,5.575,1,1
2334,28.0,7.5,1029.35,75.5,8.85,0,1
2335,48.0,8.0,1022.85,86.0,10.125,1,1
2338,35.0,4.5,1018.05,68.5,10.525,1,1
2339,54.0,8.0,1016.8,71.0,9.9,1,0
2341,26.0,7.5,1034.75,76.5,8.5,0,0
2342,17.0,8.0,1033.4,86.0,7.225,0,0
2343,30.0,7.0,1023.55,77.0,8.7,0,0
2345,17.0,7.0,1015.0999999999999,98.5,8.275,1,1
2346,35.0,8.0,1014.0,79.5,9.75,1,1
2349,46.0,5.0,1013.2,82.5,7.95,1,1
2350,20.0,8.0,1020.25,80.0,7.074999999999999,1,1
2351,52.0,8.0,1024.65,83.5,9.325,1,0
2352,44.0,4.5,1024.75,81.5,8.425,0,0
2353,13.0,8.0,1022.05,87.0,6.875,0,0
2354,31.0,7.5,1014.0,78.5,10.125,0,1
2356,28.0,8.0,1004.45,86.0,6.45,0,1
2357,33.0,6.0,1019.6500000000001,84.0,8.125,1,0
2358,13.0,8.0,1026.9,84.0,9.525,0,0
2360,30.0,7.5,1026.15,77.5,9.425,0,0
2361,43.0,6.5,1017.05,73.0,10.725000000000001,0,0
2365,37.0,8.0,1022.1500000000001,70.0,11.0,0,1
2366,24.0,2.0,1016.9,72.0,15.349999999999998,1,0
2367,15.0,7.5,1019.45,74.0,13.7,0,0
2368,35.0,8.0,1017.1500000000001,77.0,11.275,0,1
2369,35.0,7.5,1021.5,89.0,10.075,1,1
2370,19.0,8.0,1023.85,62.5,11.825,1,1
2371,44.0,8.0,1019.3,83.5,12.149999999999999,1,0
2372,24.0,5.0,1022.45,77.0,11.05,0,0
2380,22.0,7.0,1022.5,79.0,11.375,0,0
2381,33.0,5.5,1020.75,74.0,11.575,0,1
2382,50.0,5.0,1018.8,64.5,11.1,1,0
2383,43.0,5.0,1019.7,78.5,10.75,0,0
2390,54.0,4.0,1014.5999999999999,61.0,15.825,0,0
2396,35.0,5.5,1016.95,66.0,15.1,0,0
2413,17.0,7.0,1033.7,59.5,17.175000000000004,0,0
2416,37.0,8.0,1020.7,80.5,18.6,0,1
2421,22.0,7.5,1020.2,65.5,21.675,0,0
2422,33.0,8.0,1022.9,64.0,22.35,0,0
2426,43.0,8.0,1011.65,73.0,21.075,1,0
2428,33.0,8.0,1019.65,50.0,19.525,0,0
2431,48.0,1.0,1014.45,48.0,22.025,0,0
2436,28.0,7.5,1016.2,83.5,19.05,1,1
2437,57.0,8.0,1010.3,70.0,21.5,1,1
2438,44.0,7.0,1010.3,62.5,21.825,1,0
2441,39.0,8.0,1007.4,79.5,19.5,1,1
2442,39.0,5.5,1007.8,74.5,20.725,1,1
2443,37.0,2.0,1013.5999999999999,53.5,18.325,1,0
2447,31.0,6.5,1016.6,55.0,23.625,0,1
2448,50.0,8.0,1014.35,63.5,23.275000000000002,1,1
2453,35.0,4.0,1015.8,46.0,22.925,0,0
2456,56.0,4.0,1008.05,37.0,28.075,0,0
2467,43.0,5.5,1006.8,36.5,24.800000000000004,0,0
2471,26.0,7.5,1018.95,34.0,26.325000000000003,0,0
2473,31.0,7.5,1014.9,45.0,27.25,0,0
2474,52.0,7.5,1012.95,69.5,24.974999999999998,0,1
2481,24.0,7.0,1012.9,33.0,25.025,0,0
2485,35.0,4.5,1011.1,33.5,31.575,0,0
2492,52.0,7.5,1004.75,80.0,20.225,1,1
2497,26.0,4.5,1014.45,35.0,28.049999999999997,0,0
2498,54.0,5.0,1011.3,31.5,30.200000000000003,0,0
2499,50.0,8.0,1009.75,42.0,27.75,0,1
2500,48.0,8.0,1014.4,64.5,20.7,1,1
2501,39.0,8.0,1017.2,69.5,20.45,1,1
2502,31.0,8.0,1015.0999999999999,77.5,19.45,1,0
2503,39.0,8.0,1013.6,64.0,22.775,0,0
2511,50.0,8.0,1013.0,44.5,26.4,0,0
2517,39.0,8.0,1009.7,23.5,29.75,0,0
2518,56.0,8.0,1008.1,42.0,29.15,0,0
2519,39.0,7.5,1008.0999999999999,78.0,24.200000000000003,0,1
2524,37.0,8.0,1012.7,80.5,21.575,1,1
2525,35.0,4.0,1005.45,65.0,25.150000000000002,1,0
2526,48.0,7.0,1002.05,74.5,19.525,0,0
2528,48.0,7.0,1003.05,63.5,19.35,1,1
2529,28.0,5.0,1003.7,67.5,19.5,1,0
2531,31.0,7.5,1003.5999999999999,70.5,22.65,0,0
2552,54.0,2.5,1010.1500000000001,29.0,32.95,0,0
2553,43.0,7.5,1009.35,37.0,29.85,0,0
2560,50.0,7.5,1017.8,30.5,27.55,0,0
2563,46.0,8.0,1018.5,41.5,29.35,0,0
2566,39.0,1.5,1017.15,36.5,29.475,0,0
2567,41.0,6.5,1016.95,40.5,30.75,0,0
2568,46.0,5.0,1016.3,56.5,26.849999999999998,0,1
2569,28.0,6.0,1017.95,62.5,27.4,1,0
2577,31.0,3.5,1017.35,39.5,18.8,0,0
2581,20.0,5.5,1019.05,58.0,20.35,0,0
2582,35.0,1.5,1017.3,62.0,21.85,0,0
2596,17.0,4.5,1022.4,65.0,15.375,0,0
2606,28.0,1.5,1019.8499999999999,54.0,19.4,1,0
2610,31.0,5.5,1021.25,71.5,18.975,1,0
2616,28.0,5.0,1020.9,51.0,20.825,0,0
2617,59.0,4.5,1018.35,80.0,18.475,0,1
2618,30.0,8.0,1016.6,82.0,20.15,1,1
2619,63.0,3.5,1012.55,60.0,16.9,1,0
2620,26.0,6.5,1016.0999999999999,66.0,11.625,0,0
2623,19.0,4.5,1019.55,59.0,15.774999999999999,0,0
2626,41.0,7.5,1011.6,99.0,15.725000000000001,1,1
2627,54.0,4.5,1002.05,81.5,17.125,1,1
2628,54.0,8.0,1006.8,77.0,15.600000000000001,1,1
2629,43.0,7.5,1016.5,72.5,12.649999999999999,1,1
2630,44.0,8.0,1016.65,91.0,14.55,1,0
2632,48.0,7.0,1023.55,77.5,15.25,0,0
2634,26.0,4.5,1019.45,73.5,13.975,0,1
2636,24.0,6.0,1019.3,68.5,13.55,0,0
2637,39.0,8.0,1018.1,72.5,13.524999999999999,0,0
2641,59.0,8.0,1018.55,65.0,13.649999999999999,1,0
2642,33.0,3.0,1020.2,73.5,12.575,0,0
2643,19.0,6.5,1017.15,85.5,9.5,0,1
2644,31.0,8.0,1003.65,92.0,11.125,1,1
2647,24.0,6.5,1019.9,76.5,8.45,0,0
2652,28.0,8.0,1023.4,74.5,10.125,0,1
2653,30.0,8.0,1011.75,93.5,12.450000000000001,1,1
2654,35.0,8.0,1004.65,93.0,13.125000000000002,1,1
2655,31.0,8.0,1004.45,89.5,10.025,1,1
2656,37.0,8.0,1004.5999999999999,86.5,10.75,1,1
2657,35.0,8.0,1011.6,82.0,12.450000000000001,1,1
2658,48.0,8.0,1006.1,79.0,13.7,1,1
2659,28.0,7.0,1020.15,76.5,11.925,1,1
2666,24.0,8.0,1014.1,90.0,11.925,1,0
2667,15.0,7.5,1017.55,85.5,13.25,0,0
2669,35.0,8.0,999.25,86.5,13.1,1,1
2670,41.0,7.5,1004.15,86.5,10.3,1,1
2671,43.0,7.5,1007.15,78.5,11.475000000000001,1,0
2672,63.0,7.5,1007.8499999999999,79.0,11.274999999999999,0,1
2673,48.0,7.0,1006.2,86.0,7.325,1,1
2676,28.0,8.0,1019.1,84.0,6.275,0,0
2677,17.0,8.0,1026.75,90.0,7.8500000000000005,0,0
2678,15.0,8.0,1028.1,87.0,10.575,0,0
2679,59.0,8.0,1016.25,86.0,8.075,0,1
2680,26.0,8.0,1020.2,86.0,8.75,1,0
2681,17.0,8.0,1027.0500000000002,87.0,10.149999999999999,0,0
2682,20.0,7.5,1026.1,91.0,10.724999999999998,0,0
2683,19.0,8.0,1018.55,83.5,10.125,0,0
2684,19.0,8.0,1009.9000000000001,95.5,8.5,0,1
2687,17.0,8.0,1021.75,95.0,9.75,0,1
2688,13.0,8.0,1024.3,88.0,11.425,1,0
2689,28.0,4.5,1021.3499999999999,87.0,10.675,0,1
2690,44.0,4.5,1008.5999999999999,67.0,13.45,1,0
2692,54.0,8.0,1021.2,76.5,6.575,1,0
2693,26.0,7.0,1031.35,85.5,6.125,0,0
2694,20.0,6.5,1031.75,78.0,9.45,0,0
2698,17.0,8.0,1022.55,94.0,11.849999999999998,1,0
2699,13.0,4.0,1020.2,85.0,13.3,0,0
2700,15.0,8.0,1017.85,98.0,11.7,0,1
2701,56.0,8.0,1001.55,95.5,14.399999999999999,1,1
2702,63.0,8.0,1007.5,74.5,8.7,1,0
2704,56.0,8.0,1012.85,88.0,8.575,1,1
2705,39.0,7.0,1015.9,78.5,8.100000000000001,1,1
2706,39.0,5.5,1015.5,86.0,10.125,1,0
2707,22.0,7.5,1026.85,82.0,8.825,0,0
2708,28.0,8.0,1024.35,83.5,10.0,0,0
2709,20.0,8.0,1022.95,85.0,10.5,0,1
2710,22.0,8.0,1018.4,84.5,11.425,1,1
2711,33.0,7.0,1014.65,96.0,10.875,1,1
2717,13.0,4.0,1026.35,65.5,9.025,0,0
2718,13.0,3.5,1025.1,77.0,9.225,0,0
2719,43.0,2.5,1018.95,73.5,10.775,0,1
2720,39.0,7.5,1014.8,67.5,11.924999999999999,1,0
2722,19.0,4.5,1023.6999999999999,79.0,7.0,0,0
2723,22.0,3.5,1023.35,73.5,10.9,0,0
2725,19.0,4.5,1031.55,78.0,10.3,0,0
2727,22.0,4.0,1023.7,78.5,12.975,0,0
2729,52.0,7.5,1011.3,69.0,13.475,0,1
2730,43.0,7.5,1015.6500000000001,76.0,9.024999999999999,1,0
2731,33.0,5.0,1018.3,69.5,11.075,0,0
2732,31.0,6.5,1015.3499999999999,85.0,10.6,0,1
2735,41.0,3.5,1012.95,74.5,9.4,0,0
2736,30.0,4.5,1021.7,75.0,7.699999999999999,0,0
2738,24.0,7.5,1023.15,73.0,10.925,0,0
2739,26.0,4.5,1025.9,68.0,12.024999999999999,0,0
2740,37.0,5.5,1022.35,76.5,12.224999999999998,0,1
2741,43.0,6.5,1015.65,83.0,14.9,1,0
2742,17.0,7.5,1018.05,80.5,13.325,0,0
2744,48.0,3.5,1006.0999999999999,75.0,13.175,1,0
2745,26.0,7.5,1024.5500000000002,74.0,11.9,0,0
2746,24.0,7.5,1030.1999999999998,78.0,11.35,0,0
2747,15.0,5.0,1029.4,84.0,12.200000000000001,0,0
2749,33.0,8.0,1024.25,78.5,15.275000000000002,0,1
2750,50.0,8.0,1012.3,88.5,15.3,1,1
2751,43.0,8.0,1013.05,79.0,14.399999999999999,1,0
2754,31.0,4.5,1018.35,67.0,14.55,0,1
2755,46.0,7.5,1009.15,70.0,14.524999999999999,1,1
2756,39.0,7.5,1009.75,80.0,11.175,1,0
2757,31.0,8.0,1018.4000000000001,71.5,13.2,0,0
2759,24.0,7.5,1008.3,96.0,11.125,1,1
2762,31.0,8.0,1007.3,84.0,13.275000000000002,1,0
2765,31.0,5.0,1010.25,64.0,15.774999999999999,0,1
2767,33.0,6.5,1013.3499999999999,62.5,11.625,0,1
2768,37.0,6.5,1012.65,68.0,11.45,1,1
2770,56.0,8.0,993.4000000000001,74.0,12.900000000000002,1,1
2771,48.0,8.0,994.3,91.0,10.95,1,1
2772,46.0,8.0,1006.95,88.0,12.15,1,0
2774,59.0,2.0,1000.4,67.5,12.9,1,1
2775,67.0,8.0,1004.65,88.0,11.350000000000001,1,1
2776,39.0,4.0,1017.95,71.0,10.5,1,0
2783,43.0,6.5,1017.2,67.0,12.125,0,0
2788,39.0,5.5,1009.3,67.0,13.775,1,0
2789,46.0,8.0,1012.2,79.0,13.125,0,1
2797,37.0,2.5,1012.0,47.0,19.800000000000004,0,0
2801,69.0,4.5,1004.7,66.0,20.375,0,0
2803,33.0,6.0,1012.95,53.0,13.625,0,0
2807,61.0,6.5,1011.0,48.5,14.075,0,0
2808,39.0,1.5,1011.65,54.5,15.35,0,0
2810,37.0,2.5,1007.45,53.5,19.7,0,0
2814,54.0,4.5,999.7,62.5,21.3,1,1
2815,56.0,7.0,998.45,87.5,13.25,1,1
2825,50.0,7.5,1011.05,71.0,17.65,1,0
2848,22.0,6.5,1009.25,79.5,19.400000000000002,1,0
2856,48.0,5.5,1012.6500000000001,59.0,25.7,0,1
2871,24.0,1.0,1008.8,51.0,27.625,0,0
2873,20.0,7.0,1010.65,64.5,26.025,1,0
2876,44.0,4.0,1001.6,56.0,24.7,0,1
2883,54.0,8.0,996.25,80.5,22.925,1,1
2894,35.0,2.0,1009.55,41.5,27.775,0,0
2900,15.0,6.0,1012.5999999999999,91.0,22.499999999999996,1,1
2920,31.0,4.5,1019.65,42.5,23.725,0,0
2926,39.0,2.0,1015.5,49.0,25.025000000000002,0,0
2936,41.0,1.5,1017.4,45.0,25.725,0,0
2947,26.0,8.0,1014.2,75.5,20.625,0,0
2961,31.0,6.5,1020.95,62.5,17.875,0,1
2962,56.0,8.0,1008.7,65.5,16.775,1,1
2963,39.0,2.5,1011.05,80.5,13.225,1,0
2974,17.0,8.0,1025.15,92.0,15.9,0,1
2975,19.0,8.0,1024.7,88.5,17.275000000000002,1,0
2977,17.0,1.5,1019.5999999999999,70.0,18.225,0,1
2978,35.0,5.0,1008.0,88.0,18.05,1,1
2979,43.0,7.0,1007.65,72.0,12.7,1,0
2982,24.0,8.0,1021.95,82.0,13.774999999999999,0,0
2983,17.0,6.5,1021.85,80.0,13.975,0,0
2996,28.0,1.0,1022.6999999999999,69.0,13.25,0,0
2997,20.0,4.0,1021.1,70.5,13.75,0,0
3000,15.0,1.0,1021.55,77.0,12.075000000000001,0,0
3002,31.0,8.0,1020.3,85.0,13.399999999999999,0,1
3004,13.0,7.5,1021.9000000000001,83.0,13.325,0,0
3006,24.0,4.5,1018.9000000000001,85.5,12.975,0,1
3008,20.0,7.5,1022.8,88.0,10.125,0,0
3011,44.0,8.0,1010.55,86.5,11.425,1,1
3012,31.0,2.5,1021.55,77.0,8.4,1,0
3013,24.0,7.5,1023.2,98.0,7.85,0,1
3019,20.0,7.5,1025.85,85.5,7.225,0,1
3036,17.0,4.5,1027.65,83.0,7.775,0,0
3037,44.0,4.5,1020.0,90.5,6.475,0,0
3038,28.0,6.5,1018.0,74.5,8.05,0,0
3039,28.0,7.5,1019.65,85.0,7.5,0,1
6049,48.0,3.5,1005.3499999999999,16.5,28.275000000000002,0,0
6050,37.0,1.0,1012.5,19.0,23.65,0,0
6052,46.0,3.5,1010.75,32.0,30.15,0,0
6053,31.0,3.0,1010.9000000000001,29.5,31.25,0,0
6054,35.0,3.5,1009.05,17.0,34.1,0,0
6055,43.0,8.0,1007.55,22.5,32.05,0,0
